ID,_case27_listing_type,Title,Content,_job_phone,_whatsapp,_fone-2,_job_location,_listing-details,_location,_links,_social-networks,_job_website,_job_email,_job_logo,_job_expires,_job_gallery,_job_cover,_form_heading,_other
11499,cars,"Hyundai HB20S  1.0 Turbo",,,,,,,,,,https://www.noroestemotors.com/carros/usado-hyundai-hb20s-1-0-2019-2020-automatico-flex/,cleviomartins@outlook.com,,,"a:6:{i:0;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/12/86bb6358-3e8f-46c3-8cc5-6060ac939768.jpeg"";i:1;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/12/f215b424-7365-47a7-bc9f-77ebb40ac912.jpeg"";i:2;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/12/843189ad-29fe-49a8-a7ce-f9a4450c2b04.jpeg"";i:3;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/12/1fc89d64-008b-41c6-bef0-796d4f31b1fc.jpeg"";i:4;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/12/ff2d4920-9f2b-4026-9208-89a52e8f8b87.jpeg"";i:5;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/12/b16ae361-cd10-4a1b-8e78-3c2efdc955eb.jpeg"";}","a:6:{i:0;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/12/86bb6358-3e8f-46c3-8cc5-6060ac939768.jpeg"";i:1;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/12/f215b424-7365-47a7-bc9f-77ebb40ac912.jpeg"";i:2;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/12/843189ad-29fe-49a8-a7ce-f9a4450c2b04.jpeg"";i:3;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/12/1fc89d64-008b-41c6-bef0-796d4f31b1fc.jpeg"";i:4;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/12/ff2d4920-9f2b-4026-9208-89a52e8f8b87.jpeg"";i:5;s:92:""https://guiaunai.com.br/wp-content/uploads/2023/12/b16ae361-cd10-4a1b-8e78-3c2efdc955eb.jpeg"";}",,
16573,place,"Unaí Corridas","Seu app de mobilidade urbana 24h.📱
Motoristas capacitados para melhor lhe atender.
Segurança e agilidade com o melhor preço.
Se beber, não dirija!

<img class=""alignnone size-medium wp-image-16577"" src=""https://guiaunai.com.br/wp-content/uploads/2024/01/empresas-unai-corridas-banner-277x300.jpg"" alt="""" width=""277"" height=""300"" />

Se você está atrasado, precisa de conforto ou só está preocupado com a sua segurança, meu conselho é um só: Chame o UNAÍ CORRIDAS!

Aproveite e baixe o nosso aplicativo de corridas com o menor preço da cidade!

CENTRAL UNAÍ CORRIDAS
(38) 99894-7033 📱

<a href=""http://wa.me/message/O2L5GXK66FQCN1"" target=""_blank"" rel=""noopener"">wa.me/message/O2L5GXK66FQCN1</a>

&nbsp;","(38) 99894-7033","(38) 99894-7033",,"Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:38:""https://www.instagram.com/unaicorridas"";}}",,,,"a:1:{i:0;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/01/empresas-unai-corridas-logo.jpg"";}",,a:0:{},a:0:{},,
16578,place,"Apeia Churrascaria","⭐ O melhor da culinária mineira e estilo da nossa região com AQUELE churrasco DIFERENCIADO💯
🔥Self-Service
🔥À La Carte
🗓️Todos os dias! Venha conferir😋

<a href=""http://linktr.ee/apeiachurrascaria"" target=""_blank"" rel=""noopener"">linktr.ee/apeiachurrascaria</a>","(38) 99896-2500","(38) 99896-2500",,"R. Afonso Pena, 466 - Centro - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:44:""https://www.instagram.com/apeiachurrascaria/"";}}",,,,"a:1:{i:0;s:87:""https://guiaunai.com.br/wp-content/uploads/2024/01/empresas-apeia-churrascaria-logo.jpg"";}",,a:0:{},a:0:{},,
16602,place,"iPix Tecnologia","<strong>iPix Tecnologia  Assistência Técnica Especializada Apple</strong>

📍Paracatu/MG e Unaí/MG
📱Venda de produtos APPLE | XIAOMI | JBL
🥇+35 mil aparelhos consertados.
👇🏻FALE CONOSCO

<a href=""http://linktr.ee/ipixtecnologia"">linktr.ee/ipixtecnologia</a>","(38) 3408-0970","(38) 3408-0970",,"Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:40:""https://www.instagram.com/ipixtecnologia"";}}",,,,"a:1:{i:0;s:84:""https://guiaunai.com.br/wp-content/uploads/2024/01/empresas-ipix-tecnologia-logo.jpg"";}",,a:0:{},a:0:{},,
20219,place,"Casa Nova - Cortinas e Persianas","<strong>Cortinas e Persianas Unaí | Casa Nova</strong>
Somos referência no mercado de Cortinas e Persianas em Unaí MG e toda região. Diversos modelos de Cortinas e Persianas. Fabricação Sob Medida.
<ul>
 	<li>Acesse nosso site: <a href=""http://www.cortinasepersianasunai.com.br"" target=""_blank"" rel=""noopener"">cortinasepersianasunai.com.br</a></li>
 	<li>Instagram: <a href=""https://www.instagram.com/casanovacortinasepersianasunai/"" target=""_blank"" rel=""noopener"">instagram.com/casanovacortinasepersianasunai</a></li>
 	<li>Fone/Whatsapp: <a href=""https://api.whatsapp.com/send?phone=5538998474101&amp;text=Olá, estou no Guia Unaí e gostaria de saber mais informações sobre Cortinas e Persianas"" target=""_blank"" rel=""noopener"">(38) 99847-4101</a></li>
</ul>

<hr />

A Casa Nova Cortinas e Persianas Unaí, é uma empresa que entende sobre inovação, alto padrão qualidade e profissionalismo.

Somos no mercado de Cortinas e Persianas em Unaí MG, a empresa líder e referência, com vasta experiência no segmento de Cortinas e Persianas Sob Medida. Trabalhamos com Cortinas e Persianas personalizados como: Cortinas Sob Medida, Persianas Sob Medida, Persianas Rolô, Cortina Rolo, Cortinas Romanas, Cortinas Wave, Cortinas no Ilhós, Persianas Romanas, Cortinas de Teto, Persianas de Teto, Persianas Verticais, Persianas Plissadas, Persianas Horizontais, Persianas Duo Vision, Persianas Motorizada, Persianas Automáticas, Cortinas Automáticas, Persiana Celular, Persiana Romana Line de Teto, Cortina Romana Line de Teto e Papel de Parede.

Entre em contato com nosso time de vendas e solicite um orçamento.","(38) 99847-4101","(38) 99847-4101",,"Rua Calixto Martins de Melo, 123 - Centro - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:56:""https://www.instagram.com/casanovacortinasepersianasunai"";}}",,https://www.cortinasepersianasunai.com.br,,"a:1:{i:0;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-cortinas-persianas-logo.png"";}",,"a:30:{i:0;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-01.jpg"";i:1;s:81:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-1.jpg"";i:2;s:81:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-2.jpg"";i:3;s:81:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-3.jpg"";i:4;s:81:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-4.jpg"";i:5;s:81:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-5.jpg"";i:6;s:81:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-6.jpg"";i:7;s:81:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-7.jpg"";i:8;s:81:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-8.jpg"";i:9;s:81:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-9.jpg"";i:10;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-10.jpg"";i:11;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-11.jpg"";i:12;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-12.jpg"";i:13;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-13.jpg"";i:14;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-14.jpg"";i:15;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-15.jpg"";i:16;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-16.jpg"";i:17;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-17.jpg"";i:18;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-18.jpg"";i:19;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-19.jpg"";i:20;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-20.jpg"";i:21;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-21.jpg"";i:22;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-22.jpg"";i:23;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-23.jpg"";i:24;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-24.jpg"";i:25;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-25.jpg"";i:26;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-26.jpg"";i:27;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-27.jpg"";i:28;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-28.jpg"";i:29;s:82:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresas-casa-nova-fotos-29.jpg"";}","a:1:{i:0;s:75:""https://guiaunai.com.br/wp-content/uploads/2024/02/empresa_casa_nova_bg.jpg"";}",,
26155,cars,"Jeep Renegade  1.8 Sport",,,,,,,,,,https://www.noroestemotors.com/carros/usado-jeep-renegade-1-8-2019-2019-automatico-flex/,polloveiculos@hotmail.com,,,"a:8:{i:0;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/04/2025-04-16_17-57-38_513472.png"";i:1;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/04/2025-04-16_17-57-38_654570.png"";i:2;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/04/2025-04-16_17-57-38_717423.png"";i:3;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/04/2025-04-16_17-57-38_765996.png"";i:4;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/04/2025-04-16_17-57-38_813404.png"";i:5;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/04/2025-04-16_17-57-38_863866.png"";i:6;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/04/2025-04-16_17-57-38_909919.png"";i:7;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/04/2025-04-16_17-57-38_957672.png"";}","a:8:{i:0;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/04/2025-04-16_17-57-38_513472.png"";i:1;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/04/2025-04-16_17-57-38_654570.png"";i:2;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/04/2025-04-16_17-57-38_717423.png"";i:3;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/04/2025-04-16_17-57-38_765996.png"";i:4;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/04/2025-04-16_17-57-38_813404.png"";i:5;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/04/2025-04-16_17-57-38_863866.png"";i:6;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/04/2025-04-16_17-57-38_909919.png"";i:7;s:81:""https://guiaunai.com.br/wp-content/uploads/2025/04/2025-04-16_17-57-38_957672.png"";}",,
27238,place,"Império Ar Condicionado","<strong>Império Ar condicionado - Unaí, MG</strong>
📲 WhatsApp: (38) 3493-4724 / (38) 99961-5921
💳 Vendas de aparelhos
🛠️ Instalação
🧼 Higienização
🔧 Manutenção
❄️ Materiais, peças e insumos","(38) 3493-4724","(38) 3493-4724",,"Av. Gov. Valadares, 2206 - Divinéia - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:43:""https://www.instagram.com/imperio.refrig.ar"";}}",,https://www.instagram.com/imperio.refrig.ar,,"a:1:{i:0;s:92:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-logo.jpg"";}",,"a:21:{i:0;s:98:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-17.jpg"";i:1;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-1.jpg"";i:2;s:98:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-21.jpg"";i:3;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-3.jpg"";i:4;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-2.jpg"";i:5;s:98:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-18.jpg"";i:6;s:98:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-19.jpg"";i:7;s:98:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-15.jpg"";i:8;s:98:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-16.jpg"";i:9;s:98:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-20.jpg"";i:10;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-4.jpg"";i:11;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-5.jpg"";i:12;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-6.jpg"";i:13;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-7.jpg"";i:14;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-8.jpg"";i:15;s:98:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-12.jpg"";i:16;s:98:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-13.jpg"";i:17;s:98:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-11.jpg"";i:18;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-9.jpg"";i:19;s:98:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-10.jpg"";i:20;s:98:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-14.jpg"";}","a:1:{i:0;s:98:""https://guiaunai.com.br/wp-content/uploads/2024/05/empresas-imperio-ar-condicionado-galeria-17.jpg"";}",,
39494,place,"Canoa Restaurante e Petiscaria","🍽️ Canoa Restaurante e Petiscaria 🍡

📍 Av. São João, 109 - Divinéia - Unaí, MG
☎️ (38) 9.9896-3452
🕙 Restaurante: Seg a sex 10:30 às 14:00
<ul>
 	<li>Churrasco de segunda a sexta! Só aqui no Canoa restaurante, venha saborear!!</li>
</ul>","(38) 99896-3452","(38) 99896-3452",,"Av. São João, 109 - Divinéia - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:44:""https://www.instagram.com/canoarestaurante_/"";}}",,https://www.instagram.com/canoarestaurante_/,,"a:1:{i:0;s:86:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-canoa-restaurante-logo.jpg"";}",2025-08-17,"a:12:{i:0;s:88:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-canoa-restaurante-img001.jpg"";i:1;s:87:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-canoa-restaurante-img01.jpg"";i:2;s:87:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-canoa-restaurante-img02.jpg"";i:3;s:87:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-canoa-restaurante-img03.jpg"";i:4;s:87:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-canoa-restaurante-img04.jpg"";i:5;s:87:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-canoa-restaurante-img05.jpg"";i:6;s:87:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-canoa-restaurante-img06.jpg"";i:7;s:87:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-canoa-restaurante-img07.jpg"";i:8;s:87:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-canoa-restaurante-img08.jpg"";i:9;s:87:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-canoa-restaurante-img09.jpg"";i:10;s:87:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-canoa-restaurante-img10.jpg"";i:11;s:87:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-canoa-restaurante-img11.jpg"";}","a:1:{i:0;s:84:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-canoa-restaurante-bg.png"";}",,
39513,place,"Hustik do Rio Preto","<strong>Pousada</strong>
📍Unaí-MG
Seu lugar de paz e contato com a natureza 🍃
Localizado a 7km do centro de Unaí, sentido Brasília
Chalés | camping | ecoturismo🏕️🌳
Contato ⤵️
<a href=""http://wa.me//5538999996156"" target=""_blank"" rel=""noopener"">wa.me//5538999996156</a>","(38) 99999-6156","(38) 99999-6156",,"Localizado a 7km do centro de Unaí, sentido Brasília - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:43:""https://www.instagram.com/hustikdoriopreto/"";}}",,https://www.instagram.com/hustikdoriopreto/,,"a:1:{i:0;s:85:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-hustik-rio-preto-logo.jpg"";}",2025-08-17,a:0:{},a:0:{},,
39518,place,"ASMAT Benefícios","<strong>ASMAT</strong>
Seu veículo protegido e sua tranquilidade garantida.
⏰Assistência 24H
🔺Entre em contato e faça sua cotação⬇️
R. São José, 448 - Centro, Unaí - MG, Unaí 38610-026

<strong><a href=""http://linktr.ee/asmatbeneficios"" target=""_blank"" rel=""noopener"">linktr.ee/asmatbeneficios</a></strong>

<strong>Atendimento: 0800 032-5450</strong>

ASMAT – Associação Mineira de Apoio ao Transporte Rodoviário – consiste de uma entidade sem fins lucrativos, criada inicialmente por um grupo de transportes e proprietários de caminhões no município de Unaí – MG. Cansados de serem excluídos dos planos de seguros convencionais, onde existe uma análise rigorosa do perfil de cada motorista e não há acordos para se protegerem veículos de modelos mais antigos e de condutores com restrição de crédito, foi fundada a associação com o intuito de se ajudarem mutuamente no caso de sinistros com seus veículos.",08000325450,"(38) 98838-2579",,"R. São José, 448 - Centro - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:43:""https://www.instagram.com/asmatbeneficioss/"";}}",,https://asmatbeneficios.com.br,,"a:1:{i:0;s:76:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-asmat-logo-1.jpg"";}",2025-08-17,a:0:{},a:0:{},,
39549,place,"Casa Fuê","<strong>CASA FUÊ</strong>

<strong>Comida gourmet sem ir à cozinha. As melhores opções desde o café da manhã, entradas, lanches e refeições.</strong>

• Por Kamilla Couto e Mari Carvalho
• Acreditamos em cozinhar com amor.
📍Venha nos visitar: R. Canabrava 798
🖊️Faça seu pedido no link
<a href=""http://linktr.ee/casafue"" target=""_blank"" rel=""noopener"">linktr.ee/casafue</a>","(38) 99988-7575","(38) 99988-7575",,"Rua Canabrava, 842 - Cachoeira - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:33:""https://www.instagram.com/casafue"";}}",,https://www.instagram.com/casafue,,"a:1:{i:0;s:77:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-casa-fue-logo.png"";}",,a:0:{},a:0:{},,
39555,place,"Maravilha Bistrô","<strong>Maravilha Bistrô</strong>
🥧 A tradicional torta maravilha
🍃 O melhor ambiente da cidade!
⏰ Segunda à sexta das 8:30 às 23hrs
Sábado 8:30 às 12hrs
Rua Afonso Pena, 510, Unaí
<a href=""http://wa.me/5538997463381"" target=""_blank"" rel=""noopener"">wa.me/5538997463381</a>

<strong>MARAVILHA BISTRO foi criado para você que é apreciador de uma boa comida, um bom atendimento e um ambiente. Servimos as já conhecidas Tortas e Empadas MARAVILHA, além de outra grande gama de produtos doces e salgados. Somos também parceiros da Uaine Vinhos.</strong>

&nbsp;","(38) 99746-3381","(38) 99746-3381",,"Rua Afonso Pena, 510 - Centro - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:42:""https://www.instagram.com/maravilhabistro_"";}}",,https://www.instagram.com/maravilhabistro_,,"a:1:{i:0;s:85:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-maravilha-bistro-logo.jpg"";}",,a:0:{},a:0:{},,
39558,place,"Vila Do Tênis Unaí","<strong>Vila Do Tênis Unaí</strong>
Beach Tennis e Tênis - Paixão que nos move! 🎾
A Vila é o melhor espaço para você e sua família!
Rua Canabrava, n°842, Unaí.
<a href=""http://wa.me/+553899110340"" target=""_blank"" rel=""noopener"">wa.me/+553899110340</a>

<strong>Aulas de Tenis Profissional, Beach Tenis e Funcional</strong>

&nbsp;","(38) 99911-0340","(38) 99911-0340",,"Rua Canabrava, 842 - Centro - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:37:""https://www.instagram.com/viladotenis"";}}",,https://www.instagram.com/viladotenis,,"a:1:{i:0;s:83:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-villa-do-tenis-logo.jpg"";}",,a:0:{},a:0:{},,
39678,place,"Petland Unaí - Petshop","<strong>Petland Unaí</strong>
Veterinário
❤ Centro Médico Veterinário
🐶 Petshop e banho e tosa impecável
👨🏻‍⚕️ Dermatologia/Cirurgia/internação
💉 Consultas/Exames
<a href=""http://linklist.bio/petlandunai"" target=""_blank"" rel=""noopener"">linklist.bio/petlandunai</a>","(38) 99918-3794","(38) 99918-3794",,"R. Eli Pinto de Carvalho, 167 - Cruzeiro - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:7:""YouTube"";s:3:""url"";s:37:""https://www.instagram.com/petlandunai"";}}",,https://www.instagram.com/petlandunai,,"a:1:{i:0;s:76:""https://guiaunai.com.br/wp-content/uploads/2024/08/empresas-petland-logo.jpg"";}",2025-08-20,a:0:{},a:0:{},,
41547,place,"Auto Socorro Rodrigues - Guincho","Serviços de Guincho e Auto Socorro. Atendemos toda Unaí e região, sempre com excelência e preço justo. Temos como objetivo o atendimento rápido e a satisfação de nossos cliente. Nós oferecemos serviço de guincho e remoção de veículos em geral.

Telefone: (38) 99921-8575","(38) 99921-8575","(38) 99921-8575",,"Av. Ver. João Narciso, 810 - Cachoeira, Unaí - MG, 38610-298",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:50:""https://www.instagram.com/autosocorrorodriguesunai"";}}",,,,"a:1:{i:0;s:91:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas-logo-auto-socorro-rodrigues.jpg"";}",,"a:18:{i:0;s:96:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-2.jpg"";i:1;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-18.jpg"";i:2;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-17.jpg"";i:3;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-16.jpg"";i:4;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-15.jpg"";i:5;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-14.jpg"";i:6;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-13.jpg"";i:7;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-12.jpg"";i:8;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-11.jpg"";i:9;s:97:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-10.jpg"";i:10;s:96:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-9.jpg"";i:11;s:96:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-8.jpg"";i:12;s:96:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-7.jpg"";i:13;s:96:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-6.jpg"";i:14;s:96:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-5.jpg"";i:15;s:96:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-4.jpg"";i:16;s:96:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-3.jpg"";i:17;s:96:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-1.jpg"";}","a:1:{i:0;s:96:""https://guiaunai.com.br/wp-content/uploads/2024/09/empresas_auto-socorro-rodrigues-galeria-8.jpg"";}",,
